type,text_index,line_id,text
dhamma@sn22.149@3@sn22.149:1.15@
dhamma@sn22.149@1@sn22.149:1.16@‘parimuccati dukkhasmā’ti vadāmī”ti. 
dhamma@sn22.149@3@sn22.149:1.16@They’re freed from suffering, I say.” 
dhamma@sn22.149@1@sn22.149:2.2@dukkhena apare tayo; 
dhamma@sn22.149@3@sn22.149:2.2@
dhamma@sn22.149@1@sn22.149:2.4@kulaputtena dve dukāti.
dhamma@sn22.149@4@sn22.149:2.4@dukāti → dukkhāti (sya-all, pts1ed)
dhamma@sn22.150@1@sn22.150:1.2@“Kismiṁ nu kho, bhikkhave, sati, kiṁ upādāya uppajjati ajjhattaṁ sukhadukkhan”ti? 
dhamma@sn22.150@3@sn22.150:1.2@“Mendicants, when what exists, because of grasping what, do pleasure and pain arise in oneself?” 
dhamma@sn22.150@1@sn22.150:1.4@“rūpe kho, bhikkhave, sati rūpaṁ upādāya uppajjati ajjhattaṁ sukhadukkhaṁ. 
dhamma@sn22.150@3@sn22.150:1.4@“When form exists, because of grasping form, pleasure and pain arise in oneself. 
dhamma@sn22.150@1@sn22.150:1.8@viññāṇe sati viññāṇaṁ upādāya uppajjati ajjhattaṁ sukhadukkhaṁ. 
dhamma@sn22.150@3@sn22.150:1.8@consciousness exists, because of grasping consciousness, pleasure and pain arise in oneself. 
dhamma@sn22.150@1@sn22.150:1.12@“Yaṁ panāniccaṁ dukkhaṁ vā taṁ sukhaṁ vā”ti? 
dhamma@sn22.150@3@sn22.150:1.12@“But if it’s impermanent, is it suffering or happiness?” 
dhamma@sn22.150@1@sn22.150:1.13@“Dukkhaṁ, bhante”. 
dhamma@sn22.150@3@sn22.150:1.13@“Suffering, sir.” 
dhamma@sn22.150@1@sn22.150:1.14@“Yaṁ panāniccaṁ dukkhaṁ vipariṇāmadhammaṁ, api nu taṁ anupādāya uppajjeyya ajjhattaṁ sukhadukkhan”ti? 
dhamma@sn22.150@3@sn22.150:1.14@“But by not grasping what’s impermanent, suffering, and perishable, would pleasure and pain arise in oneself?” 
dhamma@sn22.150@1@sn22.150:1.21@“Yaṁ panāniccaṁ dukkhaṁ vā taṁ sukhaṁ vā”ti? 
dhamma@sn22.150@3@sn22.150:1.21@“But if it’s impermanent, is it suffering or happiness?” 
dhamma@sn22.150@1@sn22.150:1.22@“Dukkhaṁ, bhante”. 
dhamma@sn22.150@3@sn22.150:1.22@“Suffering, sir.” 
dhamma@sn22.150@1@sn22.150:1.23@“Yaṁ panāniccaṁ dukkhaṁ vipariṇāmadhammaṁ, api nu taṁ anupādāya uppajjeyya ajjhattaṁ sukhadukkhan”ti? 
dhamma@sn22.150@3@sn22.150:1.23@“But by not grasping what’s impermanent, suffering, and perishable, would pleasure and pain arise in oneself?” 
dhamma@sn22.152@1@sn22.152:2.4@“Yaṁ panāniccaṁ dukkhaṁ vā taṁ sukhaṁ vā”ti? 
dhamma@sn22.152@3@sn22.152:2.4@“But if it’s impermanent, is it suffering or happiness?” 
dhamma@sn22.152@1@sn22.152:2.5@“Dukkhaṁ, bhante”. 
dhamma@sn22.152@3@sn22.152:2.5@“Suffering, sir.” 
dhamma@sn22.152@1@sn22.152:2.6@“Yaṁ panāniccaṁ dukkhaṁ vipariṇāmadhammaṁ, api nu taṁ anupādāya evaṁ diṭṭhi uppajjeyya: 
dhamma@sn22.152@3@sn22.152:2.6@“But by not grasping what’s impermanent, suffering, and perishable, would the view arise: 
dhamma@sn22.152@1@sn22.152:2.14@“Yaṁ panāniccaṁ dukkhaṁ vā taṁ sukhaṁ vā”ti? 
dhamma@sn22.152@3@sn22.152:2.14@“But if it’s impermanent, is it suffering or happiness?” 
dhamma@sn22.152@1@sn22.152:2.15@“Dukkhaṁ, bhante”. 
dhamma@sn22.152@3@sn22.152:2.15@“Suffering, sir.” 
dhamma@sn22.152@1@sn22.152:2.16@“Yaṁ panāniccaṁ dukkhaṁ vipariṇāmadhammaṁ, api nu taṁ anupādāya evaṁ diṭṭhi uppajjeyya: 
dhamma@sn22.152@3@sn22.152:2.16@“But by not grasping what’s impermanent, suffering, and perishable, would the view arise: 
dhamma@sn22.153@1@sn22.153:1.15@“Yaṁ panāniccaṁ dukkhaṁ vā taṁ sukhaṁ vā”ti? 
dhamma@sn22.153@3@sn22.153:1.15@“But if it’s impermanent, is it suffering or happiness?” 
dhamma@sn22.153@1@sn22.153:1.16@“Dukkhaṁ, bhante”. 
dhamma@sn22.153@3@sn22.153:1.16@“Suffering, sir.” 
dhamma@sn22.153@1@sn22.153:1.17@“Yaṁ panāniccaṁ dukkhaṁ vipariṇāmadhammaṁ, api nu taṁ anupādāya evaṁ diṭṭhi uppajjeyya: 
dhamma@sn22.153@3@sn22.153:1.17@“But by not grasping what’s impermanent, suffering, and perishable, would the view arise: 
dhamma@sn22.153@1@sn22.153:1.25@“Yaṁ panāniccaṁ dukkhaṁ vā taṁ sukhaṁ vā”ti? 
dhamma@sn22.153@3@sn22.153:1.25@“But if it’s impermanent, is it suffering or happiness?” 
dhamma@sn22.153@1@sn22.153:1.26@“Dukkhaṁ, bhante”. 
dhamma@sn22.153@3@sn22.153:1.26@“Suffering, sir.” 
dhamma@sn22.153@1@sn22.153:1.27@“Yaṁ panāniccaṁ dukkhaṁ vipariṇāmadhammaṁ, api nu taṁ anupādāya evaṁ diṭṭhi uppajjeyya: 
dhamma@sn22.153@3@sn22.153:1.27@“But by not grasping what’s impermanent, suffering, and perishable, would the view arise: 
dhamma@sn22.154@1@sn22.154:1.20@“Yaṁ panāniccaṁ dukkhaṁ vā taṁ sukhaṁ vā”ti? 
dhamma@sn22.154@3@sn22.154:1.20@“But if it’s impermanent, is it suffering or happiness?” 
dhamma@sn22.154@1@sn22.154:1.21@“Dukkhaṁ, bhante”. 
dhamma@sn22.154@3@sn22.154:1.21@“Suffering, sir.” 
dhamma@sn22.154@1@sn22.154:1.22@“Yaṁ panāniccaṁ dukkhaṁ vipariṇāmadhammaṁ, api nu taṁ anupādāya micchādiṭṭhi uppajjeyyā”ti? 
dhamma@sn22.154@3@sn22.154:1.22@“But by not grasping what’s impermanent, suffering, and perishable, would wrong view arise?” 
dhamma@sn22.159@1@sn22.159:2.4@“Yaṁ panāniccaṁ dukkhaṁ vā taṁ sukhaṁ vā”ti? 
dhamma@sn22.159@3@sn22.159:2.4@“But if it’s impermanent, is it suffering or happiness?” 
dhamma@sn22.159@1@sn22.159:2.5@“Dukkhaṁ, bhante”. 
dhamma@sn22.159@3@sn22.159:2.5@“Suffering, sir.” 
dhamma@sn22.159@1@sn22.159:2.6@“Yaṁ panāniccaṁ dukkhaṁ vipariṇāmadhammaṁ, kallaṁ nu taṁ samanupassituṁ: 
dhamma@sn22.159@3@sn22.159:2.6@“But if it’s impermanent, suffering, and perishable, is it fit to be regarded thus: 
dhamma@sn22.159@1@sn22.159:2.14@“Yaṁ panāniccaṁ dukkhaṁ vā taṁ sukhaṁ vā”ti? 
dhamma@sn22.159@3@sn22.159:2.14@“But if it’s impermanent, is it suffering or happiness?” 
dhamma@sn22.159@1@sn22.159:2.15@“Dukkhaṁ, bhante”. 
dhamma@sn22.159@3@sn22.159:2.15@“Suffering, sir.” 
dhamma@sn22.159@1@sn22.159:2.16@“Yaṁ panāniccaṁ dukkhaṁ vipariṇāmadhammaṁ, kallaṁ nu taṁ samanupassituṁ: 
dhamma@sn22.159@3@sn22.159:2.16@“But if it’s impermanent, suffering, and perishable, is it fit to be regarded thus: 
dhamma@sn23.15@1@sn23.15:0.3@Dukkhasutta 
dhamma@sn23.15@3@sn23.15:0.3@Suffering 
dhamma@sn23.15@4@sn23.15:0.3@Dukkhasutta → dukkha 1 (pts1ed)
dhamma@sn23.15@1@sn23.15:1.3@“‘dukkhaṁ, dukkhan’ti, bhante, vuccati. 
dhamma@sn23.15@3@sn23.15:1.3@“Sir, they speak of this thing called ‘suffering’. 
dhamma@sn23.15@1@sn23.15:1.4@Katamaṁ nu kho, bhante, dukkhan”ti? 
dhamma@sn23.15@3@sn23.15:1.4@What is suffering?” 
dhamma@sn23.15@1@sn23.15:1.5@“Rūpaṁ kho, rādha, dukkhaṁ, vedanā dukkhā, saññā dukkhā, saṅkhārā dukkhā, viññāṇaṁ dukkhaṁ. 
dhamma@sn23.15@3@sn23.15:1.5@“Rādha, form, feeling, perception, choices, and consciousness are suffering. 
dhamma@sn23.16@1@sn23.16:0.3@Dukkhadhammasutta 
dhamma@sn23.16@3@sn23.16:0.3@Liable to Suffering 
dhamma@sn23.16@4@sn23.16:0.3@Dukkhadhammasutta → dukkha 2 (pts1ed)
dhamma@sn23.16@1@sn23.16:1.3@“‘dukkhadhammo, dukkhadhammo’ti, bhante, vuccati. 
dhamma@sn23.16@3@sn23.16:1.3@“Sir, they speak of ‘liable to suffering’. 
dhamma@sn23.16@1@sn23.16:1.4@Katamo nu kho, bhante, dukkhadhammo”ti? 
dhamma@sn23.16@3@sn23.16:1.4@What is liable to suffering?” 
dhamma@sn23.16@1@sn23.16:1.5@“Rūpaṁ kho, rādha, dukkhadhammo, vedanā dukkhadhammo, saññā dukkhadhammo, saṅkhārā dukkhadhammo, viññāṇaṁ dukkhadhammo. 
dhamma@sn23.16@3@sn23.16:1.5@“Rādha, form, feeling, perception, choices, and consciousness are liable to suffering. 
dhamma@sn23.22@1@sn23.22:2.3@Dukkhena ca duve vuttā, 
dhamma@sn23.22@3@sn23.22:2.3@
dhamma@sn23.23-33@1@sn23.27:1.1@“Yaṁ kho, rādha, dukkhaṁ …pe…. 
dhamma@sn23.23-33@3@sn23.27:1.1@“… suffering …” 
dhamma@sn23.23-33@1@sn23.28:1.1@“Yo kho, rādha, dukkhadhammo …pe…. 
dhamma@sn23.23-33@3@sn23.28:1.1@“… liable to suffering …” 
dhamma@sn23.34@1@sn23.34:3.3@Dukkhena ca duve vuttā, 
dhamma@sn23.34@3@sn23.34:3.3@
dhamma@sn23.35-45@1@sn23.39:1.1@“Yaṁ kho, rādha, dukkhaṁ …pe…. 
dhamma@sn23.35-45@3@sn23.39:1.1@“… suffering …” 
dhamma@sn23.35-45@1@sn23.40:1.1@“Yo kho, rādha, dukkhadhammo …pe…. 
dhamma@sn23.35-45@3@sn23.40:1.1@“… liable to suffering …” 
dhamma@sn23.46@1@sn23.46:2.3@Dukkhena ca duve vuttā, 
dhamma@sn23.46@3@sn23.46:2.3@
dhamma@sn24.1@1@sn24.1:3.11@“Yaṁ panāniccaṁ dukkhaṁ vā taṁ sukhaṁ vā”ti? 
dhamma@sn24.1@3@sn24.1:3.11@“But if it’s impermanent, is it suffering or happiness?” 
dhamma@sn24.1@1@sn24.1:3.12@“Dukkhaṁ, bhante”. 
dhamma@sn24.1@3@sn24.1:3.12@“Suffering, sir.” 
dhamma@sn24.1@1@sn24.1:3.13@“Yaṁ panāniccaṁ dukkhaṁ vipariṇāmadhammaṁ, api nu taṁ anupādāya evaṁ diṭṭhi uppajjeyya: 
dhamma@sn24.1@3@sn24.1:3.13@“But by not grasping what’s impermanent, suffering, and perishable, would the view arise: 
dhamma@sn24.1@1@sn24.1:4.6@“Yaṁ panāniccaṁ dukkhaṁ vā taṁ sukhaṁ vā”ti? 
dhamma@sn24.1@3@sn24.1:4.6@“But if it’s impermanent, is it suffering or happiness?” 
dhamma@sn24.1@1@sn24.1:4.7@“Dukkhaṁ, bhante”. 
dhamma@sn24.1@3@sn24.1:4.7@“Suffering, sir.” 
dhamma@sn24.1@1@sn24.1:4.8@“Yaṁ panāniccaṁ dukkhaṁ vipariṇāmadhammaṁ, api nu taṁ anupādāya evaṁ diṭṭhi uppajjeyya: 
dhamma@sn24.1@3@sn24.1:4.8@“But by not grasping what’s impermanent, suffering, and perishable, would the view arise: 
dhamma@sn24.1@1@sn24.1:4.13@“Yaṁ panāniccaṁ dukkhaṁ vā taṁ sukhaṁ vā”ti? 
dhamma@sn24.1@3@sn24.1:4.13@“But if it’s impermanent, is it suffering or happiness?” 
dhamma@sn24.1@1@sn24.1:4.14@“Dukkhaṁ, bhante”. 
dhamma@sn24.1@3@sn24.1:4.14@“Suffering, sir.” 
dhamma@sn24.1@1@sn24.1:4.15@“Yaṁ panāniccaṁ dukkhaṁ vipariṇāmadhammaṁ, api nu taṁ anupādāya evaṁ diṭṭhi uppajjeyya: 
dhamma@sn24.1@3@sn24.1:4.15@“But by not grasping what’s impermanent, suffering, and perishable, would the view arise: 
dhamma@sn24.1@1@sn24.1:5.1@“Yato kho, bhikkhave, ariyasāvakassa imesu ca ṭhānesu kaṅkhā pahīnā hoti, dukkhepissa kaṅkhā pahīnā hoti, dukkhasamudayepissa kaṅkhā pahīnā hoti, dukkhanirodhepissa kaṅkhā pahīnā hoti, dukkhanirodhagāminiyā paṭipadāyapissa kaṅkhā pahīnā hoti—
dhamma@sn24.1@3@sn24.1:5.1@“When a noble disciple has given up doubt in these six cases, and has given up doubt in suffering, its origin, its cessation, and the practice that leads to its cessation, 
dhamma@sn24.2@1@sn24.2:2.14@“Yaṁ panāniccaṁ dukkhaṁ vā taṁ sukhaṁ vā”ti? 
dhamma@sn24.2@3@sn24.2:2.14@“But if it’s impermanent, is it suffering or happiness?” 
dhamma@sn24.2@1@sn24.2:2.15@“Dukkhaṁ, bhante”. 
dhamma@sn24.2@3@sn24.2:2.15@“Suffering, sir.” 
dhamma@sn24.2@1@sn24.2:2.16@“Yaṁ panāniccaṁ dukkhaṁ vipariṇāmadhammaṁ, api nu taṁ anupādāya evaṁ diṭṭhi uppajjeyya: 
dhamma@sn24.2@3@sn24.2:2.16@“But by not grasping what’s impermanent, suffering, and perishable, would the view arise: 
dhamma@sn24.2@1@sn24.2:3.1@“Yato kho, bhikkhave, ariyasāvakassa imesu ca ṭhānesu kaṅkhā pahīnā hoti, dukkhepissa kaṅkhā pahīnā hoti …pe… dukkhanirodhagāminiyā paṭipadāyapissa kaṅkhā pahīnā hoti—
dhamma@sn24.2@3@sn24.2:3.1@“When a noble disciple has given up doubt in these six cases, and has given up doubt in suffering, its origin, its cessation, and the practice that leads to its cessation, 
dhamma@sn24.3@1@sn24.3:4.1@“Yato kho, bhikkhave, ariyasāvakassa imesu ca ṭhānesu kaṅkhā pahīnā hoti, dukkhepissa kaṅkhā pahīnā hoti …pe… dukkhanirodhagāminiyā paṭipadāyapissa kaṅkhā pahīnā hoti—
dhamma@sn24.3@3@sn24.3:4.1@“When a noble disciple has given up doubt in these six cases, and has given up doubt in suffering, its origin, its cessation, and the practice that leads to its cessation, 
dhamma@sn24.4@1@sn24.4:4.1@“Yato kho, bhikkhave, ariyasāvakassa imesu ca ṭhānesu kaṅkhā pahīnā hoti, dukkhepissa kaṅkhā pahīnā hoti …pe… dukkhanirodhagāminiyā paṭipadāyapissa kaṅkhā pahīnā hoti—
dhamma@sn24.4@3@sn24.4:4.1@“When a noble disciple has given up doubt in these six cases, and has given up doubt in suffering, its origin, its cessation, and the practice that leads to its cessation, 
dhamma@sn24.5@1@sn24.5:4.1@“Yato kho, bhikkhave, ariyasāvakassa imesu ca ṭhānesu kaṅkhā pahīnā hoti, dukkhepissa kaṅkhā pahīnā hoti …pe… dukkhanirodhagāminiyā paṭipadāyapissa kaṅkhā pahīnā hoti—
dhamma@sn24.5@3@sn24.5:4.1@“When a noble disciple has given up doubt in these six cases, and has given up doubt in suffering, its origin, its cessation, and the practice that leads to its cessation, 
dhamma@sn24.6@1@sn24.6:4.1@“Yato kho, bhikkhave, ariyasāvakassa imesu ca ṭhānesu kaṅkhā pahīnā hoti, dukkhepissa kaṅkhā pahīnā hoti …pe… dukkhanirodhagāminiyā paṭipadāyapissa kaṅkhā pahīnā hoti—
dhamma@sn24.6@3@sn24.6:4.1@“When a noble disciple has given up doubt in these six cases, and has given up doubt in suffering, its origin, its cessation, and the practice that leads to its cessation, 
dhamma@sn24.7@1@sn24.7:1.8@Sabbe sattā sabbe pāṇā sabbe bhūtā sabbe jīvā avasā abalā avīriyā niyatisaṅgatibhāvapariṇatā chasvevābhijātīsu sukhadukkhaṁ paṭisaṁvedentī’”ti? 
dhamma@sn24.7@3@sn24.7:1.8@All sentient beings, all living creatures, all beings, all souls lack control, power, and energy. Molded by destiny, circumstance, and nature, they experience pleasure and pain in the six classes of rebirth’?” 
dhamma@sn24.7@1@sn24.7:2.3@sukhadukkhaṁ paṭisaṁvedentī’ti. 
dhamma@sn24.7@3@sn24.7:2.3@they experience pleasure and pain in the six classes of rebirth.’ 
dhamma@sn24.7@1@sn24.7:2.9@sukhadukkhaṁ paṭisaṁvedentī’ti. 
dhamma@sn24.7@3@sn24.7:2.9@they experience pleasure and pain in the six classes of rebirth.’ 
dhamma@sn24.7@1@sn24.7:3.6@sukhadukkhaṁ paṭisaṁvedentī’”ti? 
dhamma@sn24.7@3@sn24.7:3.6@
dhamma@sn24.7@1@sn24.7:3.15@sukhadukkhaṁ paṭisaṁvedentī’”ti? 
dhamma@sn24.7@3@sn24.7:3.15@
dhamma@sn24.7@1@sn24.7:3.21@sukhadukkhaṁ paṭisaṁvedentī’”ti? 
dhamma@sn24.7@3@sn24.7:3.21@
dhamma@sn24.7@1@sn24.7:4.1@“Yato kho, bhikkhave, ariyasāvakassa imesu ca ṭhānesu kaṅkhā pahīnā hoti, dukkhepissa kaṅkhā pahīnā hoti …pe… dukkhanirodhagāminiyā paṭipadāyapissa kaṅkhā pahīnā hoti—
dhamma@sn24.7@3@sn24.7:4.1@“When a noble disciple has given up doubt in these six cases, and has given up doubt in suffering, its origin, its cessation, and the practice that leads to its cessation, 
dhamma@sn24.8@1@sn24.8:1.4@te na iñjanti, na vipariṇamanti, na aññamaññaṁ byābādhenti; nālaṁ aññamaññassa sukhāya vā dukkhāya vā sukhadukkhāya vā. 
dhamma@sn24.8@3@sn24.8:1.4@They don’t move or deteriorate or obstruct each other. They’re unable to cause pleasure, pain, or both pleasure and pain to each other. 
dhamma@sn24.8@1@sn24.8:1.6@Pathavīkāyo, āpokāyo, tejokāyo, vāyokāyo, sukhe, dukkhe, jīve sattame. 
dhamma@sn24.8@3@sn24.8:1.6@The substances of earth, water, fire, air; pleasure, pain, and the soul is the seventh. 
dhamma@sn24.8@1@sn24.8:1.8@te na iñjanti, na vipariṇamanti, na aññamaññaṁ byābādhenti; nālaṁ aññamaññassa sukhāya vā dukkhāya vā sukhadukkhāya vā. 
dhamma@sn24.8@3@sn24.8:1.8@They don’t move or deteriorate or obstruct each other. They’re unable to cause pleasure, pain, or both pleasure and pain to each other. 
dhamma@sn24.8@1@sn24.8:1.11@Cuddasa kho panimāni yonipamukhasatasahassāni saṭṭhi ca satāni cha ca satāni pañca ca kammuno satāni pañca ca kammāni, tīṇi ca kammāni, kamme ca aḍḍhakamme ca dvaṭṭhipaṭipadā, dvaṭṭhantarakappā, chaḷābhijātiyo, aṭṭha purisabhūmiyo, ekūnapaññāsa ājīvakasate, ekūnapaññāsa paribbājakasate, ekūnapaññāsa nāgavāsasate, vīse indriyasate, tiṁse nirayasate, chattiṁsarajodhātuyo, satta saññīgabbhā, satta asaññīgabbhā, satta nigaṇṭhigabbhā, satta devā, satta mānusā, satta pesācā, satta sarā, satta pavuṭā, satta papātā, satta ca papātasatāni, satta supinā, satta supinasatāni, cullāsīti mahākappino satasahassāni, yāni bāle ca paṇḍite ca sandhāvitvā saṁsaritvā dukkhassantaṁ karissanti. 
dhamma@sn24.8@3@sn24.8:1.11@There are 1.4 million main wombs, and 6,000, and 600. There are 500 deeds, and five, and three. There are deeds and half-deeds. There are 62 paths, 62 sub-eons, six classes of rebirth, and eight stages in a person’s life. There are 4,900 Ājīvaka ascetics, 4,900 wanderers, and 4,900 naked ascetics. There are 2,000 faculties, 3,000 hells, and 36 realms of dust. There are seven percipient embryos, seven non-percipient embryos, and seven knotless embryos. There are seven gods, seven humans, and seven goblins. There are seven lakes, seven rivers, 700 rivers, seven cliffs, and 700 cliffs. There are seven dreams and 700 dreams. There are 8.4 million great eons through which the foolish and the astute transmigrate before making an end of suffering. 
dhamma@sn24.8@1@sn24.8:1.13@paripakkaṁ vā kammaṁ phussa phussa byantīkarissāmīti hevaṁ natthi doṇamite sukhadukkhe pariyantakate saṁsāre, natthi hāyanavaḍḍhane, natthi ukkaṁsāvakaṁse. 
dhamma@sn24.8@3@sn24.8:1.13@Pleasure and pain are allotted. Transmigration lasts only for a limited period, so there’s no increase or decrease, no getting better or worse. 
dhamma@sn24.8@1@sn24.8:1.15@evameva bāle ca paṇḍite ca nibbeṭhiyamānā sukhadukkhaṁ palentī’”ti? 
dhamma@sn24.8@3@sn24.8:1.15@In the same way, after transmigrating the foolish and the astute will make an end of suffering’?” 
dhamma@sn24.8@1@sn24.8:2.3@sukhadukkhaṁ palentī’ti. 
dhamma@sn24.8@3@sn24.8:2.3@the foolish and the astute will make an end of suffering.’ 
dhamma@sn24.8@1@sn24.8:2.9@sukhadukkhaṁ palentī’ti. 
dhamma@sn24.8@3@sn24.8:2.9@the foolish and the astute will make an end of suffering.’ 
dhamma@sn24.8@1@sn24.8:3.4@“yaṁ panāniccaṁ dukkhaṁ vipariṇāmadhammaṁ, api nu taṁ anupādāya evaṁ diṭṭhi uppajjeyya: 
dhamma@sn24.8@3@sn24.8:3.4@
dhamma@sn24.8@1@sn24.8:3.6@sukhadukkhaṁ palentī’”ti? 
dhamma@sn24.8@3@sn24.8:3.6@
dhamma@sn24.8@1@sn24.8:3.12@nibbeṭhiyamānā sukhadukkhaṁ palentī’”ti? 
dhamma@sn24.8@3@sn24.8:3.12@
dhamma@sn24.8@1@sn24.8:4.1@“Yato kho, bhikkhave, ariyasāvakassa imesu ca ṭhānesu kaṅkhā pahīnā hoti, dukkhepissa kaṅkhā pahīnā hoti …pe… dukkhanirodhagāminiyā paṭipadāyapissa kaṅkhā pahīnā hoti—
dhamma@sn24.8@3@sn24.8:4.1@“When a noble disciple has given up doubt in these six cases, and has given up doubt in suffering, its origin, its cessation, and the practice that leads to its cessation, 
dhamma@sn24.9@1@sn24.9:3.17@“Yaṁ panāniccaṁ dukkhaṁ vā taṁ sukhaṁ vā”ti? 
dhamma@sn24.9@3@sn24.9:3.17@
dhamma@sn24.9@1@sn24.9:3.18@“Dukkhaṁ, bhante”. 
dhamma@sn24.9@3@sn24.9:3.18@
dhamma@sn24.9@1@sn24.9:3.19@“Yaṁ panāniccaṁ dukkhaṁ vipariṇāmadhammaṁ, api nu taṁ anupādāya evaṁ diṭṭhi uppajjeyya: 
dhamma@sn24.9@3@sn24.9:3.19@“But by not grasping what’s impermanent, suffering, and perishable, would such a view arise?” 
dhamma@sn24.9@1@sn24.9:4.1@“Yato kho, bhikkhave, ariyasāvakassa imesu ca ṭhānesu kaṅkhā pahīnā hoti, dukkhepissa kaṅkhā pahīnā hoti …pe… dukkhanirodhagāminiyā paṭipadāyapissa kaṅkhā pahīnā hoti—
dhamma@sn24.9@3@sn24.9:4.1@“When a noble disciple has given up doubt in these six cases, and has given up doubt in suffering, its origin, its cessation, and the practice that leads to its cessation, 
dhamma@sn24.10@1@sn24.10:3.1@“Yato kho, bhikkhave, ariyasāvakassa imesu ca ṭhānesu kaṅkhā pahīnā hoti, dukkhepissa kaṅkhā pahīnā hoti …pe… dukkhanirodhagāminiyā paṭipadāyapissa kaṅkhā pahīnā hoti—
dhamma@sn24.10@3@sn24.10:3.1@“When a noble disciple has given up doubt in these six cases, and has given up doubt in suffering, its origin, its cessation, and the practice that leads to its cessation, 
dhamma@sn24.18@1@sn24.18:3.9@“Yaṁ panāniccaṁ dukkhaṁ vā taṁ sukhaṁ vā”ti? 
dhamma@sn24.18@3@sn24.18:3.9@“But if it’s impermanent, is it suffering or happiness?” 
dhamma@sn24.18@1@sn24.18:3.10@“Dukkhaṁ, bhante”. 
dhamma@sn24.18@3@sn24.18:3.10@“Suffering, sir.” 
dhamma@sn24.18@1@sn24.18:3.11@“Yaṁ panāniccaṁ dukkhaṁ vipariṇāmadhammaṁ, api nu taṁ anupādāya evaṁ diṭṭhi uppajjeyya: 
dhamma@sn24.18@3@sn24.18:3.11@“But by not grasping what’s impermanent, suffering, and perishable, would the view arise: 
dhamma@sn24.18@1@sn24.18:4.1@“Yato kho, bhikkhave, ariyasāvakassa imesu ca ṭhānesu kaṅkhā pahīnā hoti, dukkhepissa kaṅkhā pahīnā hoti, dukkhasamudayepissa kaṅkhā pahīnā hoti, dukkhanirodhepissa kaṅkhā pahīnā hoti, dukkhanirodhagāminiyā paṭipadāyapissa kaṅkhā pahīnā hoti—
dhamma@sn24.18@3@sn24.18:4.1@“When a noble disciple has given up doubt in these six cases, and has given up doubt in suffering, its origin, its cessation, and the practice that leads to its cessation, 
dhamma@sn24.19@1@sn24.19:3.7@“Iti kho, bhikkhave, dukkhe sati, dukkhaṁ upādāya, dukkhaṁ abhinivissa evaṁ diṭṭhi uppajjati: 
dhamma@sn24.19@3@sn24.19:3.7@“And so, when suffering exists, because of grasping suffering and insisting on suffering, the view arises: 
dhamma@sn24.19@1@sn24.19:3.17@“Iti kho, bhikkhave, dukkhe sati, dukkhaṁ upādāya, dukkhaṁ abhinivissa evaṁ diṭṭhi uppajjeyya: 
dhamma@sn24.19@3@sn24.19:3.17@“And so, when suffering exists, because of grasping suffering and insisting on suffering, the view arises: 
dhamma@sn24.36@1@sn24.36:3.7@“Iti kho, bhikkhave, dukkhe sati, dukkhaṁ upādāya, dukkhaṁ abhinivissa evaṁ diṭṭhi uppajjati: 
dhamma@sn24.36@3@sn24.36:3.7@“And so, when suffering exists, because of grasping suffering and insisting on suffering, the view arises: 
dhamma@sn24.36@1@sn24.36:3.17@“Iti kho, bhikkhave, dukkhe sati, dukkhaṁ upādāya dukkhaṁ abhinivissa evaṁ diṭṭhi uppajjati: 
dhamma@sn24.36@3@sn24.36:3.17@“And so, when suffering exists, because of grasping suffering and insisting on suffering, the view arises: 
dhamma@sn24.37@1@sn24.37:3.6@“Iti kho, bhikkhave, dukkhe sati, dukkhaṁ upādāya, dukkhaṁ abhinivissa evaṁ diṭṭhi uppajjati: 
dhamma@sn24.37@3@sn24.37:3.6@
dhamma@sn24.37@1@sn24.37:3.10@“Iti kho, bhikkhave, dukkhe sati, dukkhaṁ upādāya, dukkhaṁ abhinivissa evaṁ diṭṭhi uppajjati: 
dhamma@sn24.37@3@sn24.37:3.10@
dhamma@sn24.42@1@sn24.42:0.3@Ekantadukkhīsutta 
dhamma@sn24.42@3@sn24.42:0.3@Exclusively Suffering 
dhamma@sn24.42@4@sn24.42:0.3@Ekantadukkhīsutta → ekantadukkhīattāsuttaṁ (bj)
dhamma@sn24.42@1@sn24.42:1.1@“Ekantadukkhī attā hoti arogo paraṁ maraṇā”ti …pe…. 
dhamma@sn24.42@3@sn24.42:1.1@“‘The self is exclusively suffering, and is free of disease after death’?” …
dhamma@sn24.43@1@sn24.43:0.3@Sukhadukkhīsutta 
dhamma@sn24.43@3@sn24.43:0.3@The Self Is Happy and Suffering 
dhamma@sn24.43@4@sn24.43:0.3@Sukhadukkhīsutta → sukhadukkhīattāsuttaṁ (bj)
dhamma@sn24.43@1@sn24.43:1.1@“Sukhadukkhī attā hoti arogo paraṁ maraṇā”ti …pe…. 
dhamma@sn24.43@3@sn24.43:1.1@“‘The self is happy and suffering, and is free of disease after death’?” …
dhamma@sn24.44@1@sn24.44:0.3@Adukkhamasukhīsutta 
dhamma@sn24.44@3@sn24.44:0.3@The Self Is Neither Happy Nor Suffering 
dhamma@sn24.44@4@sn24.44:0.3@Adukkhamasukhīsutta → adukkhamasukhīattāsuttaṁ (bj)
dhamma@sn24.44@1@sn24.44:1.1@“Adukkhamasukhī attā hoti arogo paraṁ maraṇā”ti? 
dhamma@sn24.44@3@sn24.44:1.1@“‘The self is neither happy nor suffering, and is free of disease after death’?” … 
